id,relativeReadability,lexicalDiversity,topTopicSimilarity,syllableRate,PRP$,VBG,VBD,VBN,VBP,WDT,JJ,WP,VBZ,DT,NN,TO,PRP,RB,NNS,NNP,VB,WRB,CC,CD,EX,IN,WP$,MD,JJS,JJR,``,'',:,topic-0,topic-1,topic-2,topic-3,topic-4,topic-5,topic-6,topic-7,topic-8,topic-9,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20,topic-21,topic-22,topic-23,topic-24,topic-25,topic-26,topic-27,topic-28,topic-29,heat
A6FOBdtbcz4-0,1.0760139182051076,0.5073529411764706,0.13333333333333333,3.367,0.004,0.018,0.011,0.015,0.07,0.015,0.048,0.015,0.048,0.099,0.165,0.029,0.048,0.059,0.062,0.044,0.055,0.018,0.033,0.004,0,0.11,0,0.015,0,0.004,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0.5491745562865417,5,5,5,5,0.20127866894305735,5,0.21582254481299296,5,5,5,5,5,5,5,5,0.5565089235496007,5,0.1
A6FOBdtbcz4-90,0.9982471993931015,0.5206611570247934,0.23333333333333334,2.883,0.017,0.025,0.021,0.025,0.07,0.017,0.058,0.012,0.033,0.107,0.153,0.033,0.05,0.062,0.099,0.012,0.033,0.012,0.033,0,0,0.099,0,0.004,0,0,0,0,0.004,5,0.5736057364631963,5,5,5,5,5,5,5,5,5,0.44251282614240134,5,0.931270311321274,5,5,5,5,0.565234116972799,0.9114062650465728,5,5,5,0.9325354615021946,5,5,5,5,0.5711358115101821,5,0.355
A6FOBdtbcz4-180,1.2547035854983901,0.5317919075144508,0.2,2.325,0.012,0.023,0,0.017,0.058,0.017,0.058,0,0.035,0.069,0.098,0.058,0.069,0.104,0.098,0.012,0.092,0.006,0.035,0,0,0.098,0,0.029,0,0,0,0,0,0.19198689804550834,5,5,5,0.3291519337757355,5,5,5,5,5,5,0.38596145557048916,5,0.5594840843422991,5,5,5,5,5,5,0.5395938552093272,5,5,5,5,5,5,5,5,0.9212536906334291,0.323
A6FOBdtbcz4-270,0.9208403826136022,0.5325670498084292,0.3333333333333333,3.125,0.004,0.027,0,0,0.046,0.011,0.023,0.008,0.061,0.073,0.165,0.019,0.069,0.05,0.096,0.023,0.054,0.008,0.046,0.015,0,0.169,0,0.019,0,0.008,0,0,0.004,5,0.31652806401718764,0.3689620396598039,0.304074307785086,0.28070535380172973,5,5,5,5,5,5,0.4420332764520699,5,0.9022592536731329,5,5,5,5,0.5106291562752301,5,0.34443537071272373,5,5,0.9123353278504367,5,5,5,5,5,0.9022592536731329,0.217
A6FOBdtbcz4-360,1.1341696401922463,0.5397489539748954,0.3333333333333333,2.833,0.004,0.017,0.004,0.025,0.042,0.013,0.059,0,0.054,0.126,0.218,0.038,0.05,0.05,0.038,0.017,0.054,0.004,0.038,0.017,0,0.092,0,0.013,0,0.004,0,0,0.008,5,0.37411388163748344,5,5,0.35342578395737595,5,0.928002578826051,5,5,5,0.910462367811899,0.4259894764999181,5,5,5,5,5,5,0.2862221964918537,5,0.37071631706170177,5,5,0.3544303247435643,0.45146037636560143,5,0.433629058665698,5,5,5,0.215
A6FOBdtbcz4-450,0.8838928839295278,0.5072463768115942,0.3,2.942,0.004,0.004,0,0.011,0.036,0.029,0.098,0.004,0.069,0.134,0.145,0.025,0.065,0.065,0.051,0.018,0.054,0,0.022,0.018,0.007,0.098,0,0.022,0,0.011,0,0,0,5,0.24720640714642694,5,5,0.5801675398764856,0.16694412415126997,0.9102449132346142,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.22324897625347814,0.2774950559191664,5,0.3855290846635835,5,0.42454053678294085,5,0.9286101420599221,5,0.184
A6FOBdtbcz4-540,0.9398580646183857,0.5229357798165137,0.3,3.742,0.006,0.009,0,0.006,0.055,0.021,0.067,0.009,0.043,0.098,0.159,0.015,0.061,0.083,0.08,0.012,0.058,0.012,0.037,0.015,0.009,0.107,0,0.031,0.003,0,0,0,0,0.18831990725617517,0.3346921825960278,0.38202409209207866,5,0.5678766172066605,0.23607148923017682,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.36099754213054663,0.34414183482356775,5,0.2961333889321212,5,0.3310925040958016,5,5,5,0.178
A6FOBdtbcz4-630,1.021383628715161,0.5061224489795918,0.36666666666666664,3.008,0.004,0.041,0.004,0.02,0.045,0.012,0.057,0,0.041,0.09,0.139,0.024,0.045,0.061,0.065,0.024,0.069,0.008,0.057,0.008,0.004,0.139,0,0.016,0,0,0,0,0,5,0.42569177176801504,0.28531566723794044,0.32778402006543883,0.920724383428747,0.4349343781259793,5,5,5,5,5,0.4471459383806207,5,0.5704557019885216,5,5,5,5,5,5,5,0.5643669068620013,0.5745694567314518,5,0.4526816670984084,5,0.3650791515131055,5,5,5,0.253
A6FOBdtbcz4-720,1.021798495281452,0.5020242914979757,0.43333333333333335,2.908,0.012,0.024,0.004,0.024,0.028,0.008,0.089,0.008,0.073,0.121,0.174,0.036,0.073,0.053,0.012,0.012,0.065,0.008,0.024,0,0,0.105,0,0.028,0,0,0,0,0.016,5,5,0.29103296570382997,0.5446281509033151,5,0.40243915710634803,0.34998470547454874,5,5,0.2718063923432596,0.39833486764633824,0.8500563978334095,5,0.45082674639384,5,5,5,5,0.39833486764633824,5,5,0.4024391571063481,5,5,0.7902189790344814,0.38116004804207226,5,5,5,0.36312220768464565,0.177
A6FOBdtbcz4-810,0.9808151534108452,0.548936170212766,0.3333333333333333,2.9,0.009,0.034,0.004,0.026,0.043,0.009,0.098,0.004,0.047,0.089,0.153,0.03,0.06,0.106,0.017,0.009,0.047,0,0.038,0.021,0,0.085,0,0.013,0,0.017,0,0,0,5,0.5463851622337326,0.9144484167955472,5,0.8943874356259641,5,0.3077747515076772,5,5,0.3160065982859446,0.5204670565962413,5,5,0.5310622514963755,5,5,5,5,5,5,5,5,5,0.5715305976502444,5,5,5,5,0.4416889628966001,0.5480163834101895,0.188
A6FOBdtbcz4-900,0.9088056016144429,0.48344370860927155,0.3,3.467,0.003,0.023,0.01,0,0.046,0.013,0.07,0.003,0.06,0.106,0.129,0.023,0.06,0.089,0.02,0.013,0.056,0.017,0.043,0.01,0.007,0.089,0,0.036,0,0.017,0,0,0.01,5,0.9021453044804996,5,0.9377843026707912,5,5,0.2331870491882379,5,5,0.9352552057923771,5,5,0.6035218981915051,5,5,5,0.5917557457881615,5,5,5,5,5,5,0.5727221501850134,5,5,5,5,0.9352552057923771,0.5810290866978901,0.165
A6FOBdtbcz4-990,0.7754209884208737,0.5046439628482973,0.26666666666666666,3.667,0.003,0.012,0.003,0.003,0.015,0,0.099,0.003,0.05,0.146,0.152,0.015,0.056,0.09,0.025,0.003,0.068,0.006,0.062,0.019,0.009,0.08,0,0.046,0,0.009,0,0,0,5,5,5,0.45188096316554915,5,0.381506353603047,0.26528044172941595,5,5,0.9387286459341826,5,5,5,0.44612307542302626,5,5,5,5,5,5,5,0.9401381920584577,0.9394083032140202,0.4381128658030418,5,5,5,5,5,5,0.291
A6FOBdtbcz4-1080,0.9437804049374227,0.46218487394957986,0.4666666666666667,2.742,0,0.021,0.013,0.008,0.055,0.004,0.076,0,0.059,0.113,0.13,0.055,0.092,0.042,0.042,0.008,0.076,0.029,0.055,0.008,0.004,0.059,0,0.004,0,0,0,0,0.004,5,0.5621338632520654,0.9285019895552986,5,0.3010796339552692,0.30117572555750555,0.44124148126018764,5,5,0.8953361301835513,5,0.9285019895552986,5,0.934958030005796,5,5,5,5,5,5,0.9152951690681844,0.9082198652271002,0.351844633734627,5,5,5,0.9073982671043139,5,0.5724077212935696,0.9202857328278313,0.417
A6FOBdtbcz4-1170,1.0486691378020137,0.5111111111111111,0.36666666666666664,3.05,0.011,0.026,0.011,0.011,0.044,0.011,0.07,0.011,0.041,0.063,0.141,0.037,0.063,0.048,0.089,0.007,0.063,0.007,0.063,0.037,0.004,0.104,0,0.015,0,0,0,0,0.007,5,5,0.550842905610171,0.550842905610171,0.4178118630394626,5,5,5,5,5,0.43328874255823224,5,5,0.546353587967424,0.31944072328913875,5,5,5,5,0.8821801404140285,0.4924420770621624,5,5,0.5107111413038622,5,5,5,5,0.8612515370535075,0.874969265191801,0.285
A6FOBdtbcz4-1260,1.155345147340846,0.49528301886792453,0.3333333333333333,2.775,0,0.009,0.005,0.009,0.052,0.009,0.08,0.028,0.047,0.132,0.165,0.014,0.047,0.047,0.047,0.042,0.047,0.009,0.033,0,0.005,0.123,0,0.014,0,0.005,0,0,0,5,5,0.4616570969644565,0.4616570969644565,5,5,5,5,5,0.9395834281252661,5,5,0.6185048933218962,0.5845201330096572,0.3013855626110375,5,0.6107793108688028,5,0.8536179250914312,0.370829050661803,5,5,5,5,5,5,5,0.9451509492001113,5,5,0.265
A6FOBdtbcz4-1350,1.0400365930850526,0.544,0.23333333333333334,3.067,0,0,0,0.008,0.06,0.028,0.072,0.004,0.024,0.08,0.148,0.008,0.084,0.072,0.044,0.024,0.08,0.008,0.04,0.044,0,0.116,0,0.04,0,0,0,0,0.008,5,0.30229857679423516,0.3675015031903909,0.36823390788955834,0.443525849588955,5,5,5,5,5,5,5,5,0.5840827564918509,0.5451118504341491,5,5,5,5,5,0.44578004267182303,5,5,5,5,5,5,5,5,5,0.299
A6FOBdtbcz4-1440,1.1645307714338402,0.4936708860759494,0.3,3.025,0.008,0,0,0.017,0.046,0.013,0.068,0,0.038,0.105,0.186,0.008,0.08,0.072,0.038,0.025,0.051,0.008,0.021,0.038,0.004,0.118,0,0.034,0.004,0,0,0,0.008,5,0.9309858818758168,5,5,0.3658183153359482,5,5,5,5,0.35138672412637106,5,5,5,0.9087890969712198,0.5594505213476662,5,5,5,0.9182106506715547,0.9298767386404783,0.42268974179162677,5,5,5,5,5,5,0.3212567273510703,5,5,0.35
A6FOBdtbcz4-1530,1.1456993719269561,0.516,0.36666666666666664,3.083,0,0.004,0.016,0.012,0.04,0.016,0.072,0.008,0.028,0.104,0.168,0.012,0.056,0.036,0.076,0.012,0.048,0.008,0.032,0.056,0,0.148,0,0.032,0,0,0,0,0.008,5,0.554363222246227,0.4252930153952553,0.4354641289113426,0.533451838296969,5,5,5,5,0.4189241253823585,0.24106368046703053,5,5,5,0.3225622657273919,5,5,5,0.9113154215095801,5,0.5232498503689254,5,5,5,5,5,5,0.35087603364981707,5,0.9018468607726804,0.41
A6FOBdtbcz4-1620,1.051250632067632,0.47674418604651164,0.3,3.275,0,0.027,0.008,0.004,0.047,0.012,0.101,0,0.043,0.081,0.178,0.023,0.066,0.066,0.027,0.004,0.039,0.012,0.023,0.039,0,0.155,0,0.012,0,0.008,0,0,0.008,5,5,0.24822555522331824,0.2712187009484176,5,5,5,5,5,0.25420817460808637,0.22004029401558015,5,5,5,0.5264744724996268,5,5,5,5,0.9230338166559638,5,5,5,0.9185464396603786,5,5,5,0.287100893623836,5,0.9209980252559485,0.345
A6FOBdtbcz4-1710,0.9086226425668372,0.44866920152091255,0.36666666666666664,3.067,0,0.03,0,0.008,0.049,0.019,0.065,0.011,0.065,0.099,0.118,0.034,0.076,0.049,0.049,0.004,0.053,0.015,0.053,0.011,0.004,0.114,0,0.019,0,0.019,0,0,0,5,5,0.5116411390881563,0.4097328443005164,0.42353823473340096,5,0.5286359023401511,0.9028155074768939,5,0.5670254139752667,0.45679907312995877,0.5608954999648106,5,5,0.8879098137243051,5,5,5,5,5,5,5,5,5,5,5,5,0.91094538712643,0.4190426257104697,5,0.358
A6FOBdtbcz4-1800,1.0531287101726015,0.5247524752475248,0.3333333333333333,2.375,0,0.015,0,0,0.025,0.01,0.084,0.03,0.089,0.104,0.158,0.035,0.064,0.094,0.054,0.025,0.045,0,0.02,0.025,0,0.109,0,0.015,0,0,0,0,0,5,0.30999892504039817,0.40450511187471583,0.3980380310927993,0.5575157957000224,5,5,0.25892906936616733,0.3455490670595889,5,5,0.9242683437136064,5,5,5,0.28941663243106447,5,5,0.928091683289211,5,5,5,5,5,5,0.9152779947135663,5,5,5,5,0.388
A6FOBdtbcz4-1890,1.0765490252293688,0.5062240663900415,0.3103448275862069,2.692,0.012,0.054,0.004,0,0.033,0.033,0.066,0.004,0.046,0.058,0.095,0.037,0.071,0.071,0.054,0.025,0.075,0.012,0.029,0.033,0.004,0.124,0,0.033,0,0.025,0,0,0,5,0.8335941673250781,0.530888939002214,0.5252441879679183,0.8573506308287967,5,5,0.2520553309918724,0.26584259017404877,5,5,0.35947340372715175,5,5,5,5,0.6320420481859358,5,0.7997383297156954,5,5,5,5,5,5,5,5,5,5,5,0.546
A6FOBdtbcz4-1980,0.9222626665637959,0.4984025559105431,0.2,3.808,0.006,0.035,0,0.006,0.051,0.01,0.048,0.013,0.048,0.073,0.086,0.029,0.102,0.109,0.038,0.048,0.08,0.006,0.032,0.003,0.003,0.093,0,0.035,0,0.019,0,0,0.01,5,0.9276069845001822,5,5,5,5,5,0.3078142819466203,0.28178590787448915,5,5,5,0.24145988082397596,0.5611593614305682,5,5,0.24705421281344006,5,5,5,5,5,5,5,5,5,5,5,5,5,0.538
A6FOBdtbcz4-2070,1.0150777618610065,0.5102739726027398,0.3,3.283,0.003,0.027,0.014,0.01,0.031,0.003,0.065,0.003,0.045,0.079,0.14,0.062,0.065,0.058,0.051,0.017,0.079,0.01,0.017,0.045,0.01,0.116,0,0.021,0,0.003,0,0,0.007,5,0.3954479131807767,0.5310357029456982,0.5223361001112261,5,5,0.4339833798334135,0.21498657925491466,0.22401571051523997,5,0.9073843519207737,5,5,5,0.8736272259595638,5,5,5,0.5291652815094836,5,5,5,5,5,5,5,5,5,5,5,0.213
A6FOBdtbcz4-2160,0.865852855206398,0.5292307692307693,0.3,3.85,0.006,0.052,0.003,0.009,0.065,0.006,0.043,0.003,0.04,0.071,0.095,0.049,0.102,0.08,0.049,0.031,0.089,0.012,0.031,0,0.006,0.092,0,0.031,0.003,0.018,0,0,0.003,5,0.8925566086839725,5,0.43621767518429644,5,5,5,0.2618943045418606,0.25526871406965185,5,5,0.336480766289806,0.6367204092244751,0.5812550953034716,5,5,0.6298535683891823,5,0.8741214206553627,5,5,5,5,5,5,5,5,5,5,5,0.201
ANCN7vr9FVk-0,1.1147675752009418,0.5510204081632653,0.1,2.775,0.02,0.015,0.02,0.036,0.031,0.01,0.087,0.005,0.036,0.102,0.143,0.031,0.036,0.092,0.046,0.082,0.036,0,0.026,0.005,0.005,0.107,0,0.015,0.005,0.005,0,0,0,5,5,5,5,5,0.49387918483310733,5,5,5,5,5,5,5,0.49487729332211977,5,5,5,5,5,5,5,5,5,5,5,5,5,0.22003434923680373,5,5,0.1
ANCN7vr9FVk-90,1.0679685000035235,0.492,0.3,2.942,0,0.024,0.008,0.012,0.048,0.004,0.052,0.004,0.036,0.112,0.108,0.032,0.084,0.084,0.032,0.036,0.048,0,0.028,0.044,0,0.152,0,0.024,0,0,0.004,0.004,0,0.12544579398513142,5,0.49670447765461045,0.22831376899024244,0.5849452002173174,0.33104420847336036,5,5,0.3251748363304007,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.8507624997651299,5,0.38311369546361407,0.7570891086845722,0.1
ANCN7vr9FVk-180,0.9216322902900876,0.4722222222222222,0.23333333333333334,2.942,0.008,0,0.04,0.004,0.044,0.02,0.075,0.012,0.028,0.127,0.131,0.008,0.071,0.107,0.02,0.075,0.012,0.004,0.036,0.008,0.004,0.135,0,0.012,0.004,0,0,0,0,0.06422898508170148,0.39345744856624554,5,0.39345744856624554,0.39345744856624554,0.3460013494179901,5,5,0.8701149342492611,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.8701149342492611,0.1
ANCN7vr9FVk-270,0.8158290578776736,0.5179282868525896,0.13333333333333333,3.125,0,0.036,0.032,0.032,0.02,0.004,0.084,0.008,0.044,0.124,0.116,0.016,0.06,0.076,0.024,0.024,0.052,0.02,0.044,0,0.004,0.127,0,0.032,0,0,0,0,0.012,0.2920523089382258,5,5,5,5,0.4318337688188942,5,5,5,5,5,5,5,5,5,5,5,5,5,0.8850474054314089,5,5,5,0.8760677737297817,5,5,5,5,5,5,0.1
ANCN7vr9FVk-360,0.9495515725416732,0.484251968503937,0.2,3.142,0.008,0.004,0.035,0.047,0.012,0.012,0.047,0.008,0.016,0.126,0.142,0.008,0.016,0.059,0.051,0.071,0.035,0.004,0.043,0.008,0,0.165,0.004,0.02,0.016,0,0.004,0.004,0.008,0.08971378812246798,5,5,5,5,0.5289445205451707,5,5,5,0.8251124553381864,5,5,5,5,0.3923514398536473,0.3015538716025182,5,5,5,5,5,5,5,0.5410196751062155,5,5,5,5,5,5,0.1
ANCN7vr9FVk-450,0.8479911928481275,0.48638132295719844,0.16666666666666666,3.242,0,0.012,0.016,0.004,0.027,0,0.058,0.016,0.058,0.136,0.105,0.027,0.062,0.093,0.054,0.043,0.066,0.008,0.043,0.008,0,0.117,0,0.023,0,0,0,0,0.016,0.1588624719377713,0.45236454241375557,0.45104740484310063,5,5,0.5492891296894488,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.7541462663053926,5,5,5,5,5,5,0.1
ANCN7vr9FVk-540,0.9008652779331158,0.46887966804979253,0.23333333333333334,2.883,0.004,0.017,0.037,0,0.008,0,0.054,0.021,0.058,0.158,0.166,0.008,0.054,0.054,0.037,0.05,0.017,0.021,0.017,0.004,0.004,0.191,0,0.008,0.004,0,0,0,0,0.0760536457511397,0.16047798999517296,0.4049642065121513,5,5,0.5200490327714021,5,5,0.5442966190227685,5,5,5,5,5,0.9011449746025264,5,5,5,5,5,5,5,5,5,5,5,0.9063062770073811,5,5,5,0.1
ANCN7vr9FVk-630,1.035147730707609,0.48120300751879697,0.26666666666666666,3.25,0,0.015,0.041,0.011,0.034,0.026,0.038,0.004,0.049,0.117,0.132,0.019,0.079,0.086,0.049,0.053,0.019,0.008,0.011,0.004,0.004,0.154,0,0.008,0.004,0,0.004,0.004,0.026,0.06808446329222033,0.1253444868159852,0.2629035416481794,0.22441881589774518,5,0.8576994364039665,5,5,0.48886983007989016,5,5,5,5,5,5,5,5,5,5,0.5333049910523002,5,0.25566804936272036,5,5,5,5,5,5,5,5,0.1
ANCN7vr9FVk-720,1.1310138032534587,0.5235849056603774,0.16666666666666666,3.025,0.005,0.014,0.047,0,0.009,0.009,0.123,0.009,0.033,0.137,0.16,0.028,0.047,0.052,0.024,0.024,0.057,0.005,0.033,0.009,0.005,0.132,0,0.024,0,0,0,0,0.009,0.6447991528451888,5,5,5,5,0.31098036243332655,5,5,0.8812610178267225,5,5,5,5,5,5,5,5,5,5,0.4120073062774416,5,5,5,5,5,5,5,5,5,0.5478819289846989,0.1
ANCN7vr9FVk-810,1.1958205426021002,0.5769230769230769,0.26666666666666666,3.342,0.004,0.017,0.009,0.009,0.034,0.03,0.141,0.017,0.064,0.068,0.162,0.026,0.047,0.06,0.064,0.009,0.051,0.009,0.038,0.004,0,0.085,0,0.017,0.004,0.009,0,0,0.017,5,5,5,5,5,0.5665517872048409,0.44909195898417176,5,0.39173474872871067,0.4358448934501668,5,5,5,5,0.8744744565633293,5,5,5,5,0.30231057311304266,5,0.9078245857482824,0.4134037731558842,5,5,5,5,5,5,5,0.1
ANCN7vr9FVk-900,1.0811761156551463,0.48936170212765956,0.16666666666666666,3.05,0,0.009,0.009,0.004,0.051,0.017,0.089,0,0.021,0.136,0.149,0.038,0.043,0.055,0.043,0.013,0.06,0.017,0.026,0.03,0,0.145,0,0.03,0,0,0,0,0.017,5,5,5,5,5,0.38492508636103695,0.2715670623585265,5,0.726889842009848,5,5,5,5,5,5,0.8458756584121611,5,5,5,0.8564292883005625,5,5,5,5,5,5,5,5,5,5,0.1
ANCN7vr9FVk-990,0.964850254556598,0.4794007490636704,0.2,3.133,0.004,0.015,0.007,0.004,0.03,0.011,0.094,0,0.056,0.097,0.112,0.037,0.064,0.109,0.022,0.015,0.064,0.004,0.03,0.03,0.015,0.127,0,0.03,0.004,0.011,0,0,0.004,0.20594211616796668,5,5,5,5,0.3325145664195651,5,0.6320872067100699,0.8850461337757676,5,5,5,5,5,5,0.3196953023871749,5,5,5,0.7911125834022011,5,5,5,5,5,5,5,5,5,5,0.1
ANCN7vr9FVk-1080,1.0720520064555104,0.49783549783549785,0.26666666666666666,3.025,0.009,0.004,0.013,0.022,0.009,0.017,0.074,0.009,0.082,0.13,0.16,0.017,0.039,0.069,0.039,0.03,0.035,0.004,0.03,0.026,0.004,0.139,0,0.017,0,0.004,0,0,0.009,0.15706046905028684,0.2985606255609905,0.2395882328936592,5,5,0.8407832773654796,5,5,0.2647377230793524,5,5,5,5,5,5,0.49508845436290355,5,5,5,0.8561867411235832,5,5,5,5,5,5,5,5,5,0.5282377703269696,0.1
ANCN7vr9FVk-1170,1.040865054697791,0.5363984674329502,0.2,3.458,0,0.004,0.004,0.011,0.015,0.008,0.088,0.008,0.061,0.119,0.169,0.019,0.054,0.073,0.031,0.004,0.046,0.008,0.038,0.015,0.008,0.146,0,0.031,0,0.004,0,0,0.027,5,5,5,5,5,5,0.5625519773566232,5,0.5425983527610859,0.33793827116742636,5,5,5,5,5,0.8785619472110707,5,5,5,0.4286169218744238,5,5,5,5,5,0.8561743227997539,5,5,5,5,0.1
ANCN7vr9FVk-1260,1.0620019369543074,0.4778761061946903,0.16666666666666666,3.058,0.004,0.022,0.004,0.022,0.035,0.013,0.071,0.004,0.084,0.097,0.133,0.004,0.075,0.093,0.04,0.013,0.035,0.004,0.031,0,0.009,0.173,0,0.018,0,0.009,0,0,0.004,5,5,5,5,5,5,0.23336657851412526,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3695689863484186,0.9277250445263281,5,5,0.928584971157737,0.9267747917365246,5,5,5,0.121
ANCN7vr9FVk-1350,1.0172778731135144,0.4789272030651341,0.23333333333333334,3.317,0,0.008,0,0.011,0.054,0.015,0.107,0,0.042,0.149,0.176,0.027,0.073,0.031,0.038,0.019,0.034,0.008,0.027,0.011,0,0.13,0,0.008,0,0,0,0,0.015,5,5,5,5,5,5,0.23203001952028354,5,5,0.24541760375354255,5,5,5,5,5,0.8157351746863755,5,5,5,0.4023073326555589,5,5,0.3057055007235328,0.8584689204892713,0.3059305355211822,5,5,5,5,5,0.1
ANCN7vr9FVk-1440,1.025531021459584,0.4714828897338403,0.2,3.425,0,0.023,0,0.008,0.015,0.023,0.095,0.015,0.099,0.122,0.171,0.004,0.03,0.072,0.011,0.004,0.015,0,0.046,0.015,0.011,0.163,0,0.011,0.008,0.019,0,0,0.015,5,5,5,5,5,0.5120603752721354,0.21233040575304696,5,0.497418661416013,5,5,5,5,5,0.5000850392971363,5,5,5,5,0.8359025028088208,5,5,0.34346183538304803,5,5,5,5,5,5,5,0.1
ANCN7vr9FVk-1530,0.8702640343685587,0.44787644787644787,0.2,3.225,0.004,0.023,0.019,0.035,0.042,0.012,0.05,0.019,0.054,0.104,0.116,0.027,0.085,0.066,0.042,0.015,0.039,0.012,0.019,0.012,0.004,0.151,0,0.019,0,0,0,0,0.012,5,5,5,5,5,0.41899103438392843,0.4203735639043196,5,0.3191350390733768,5,5,5,5,5,5,5,5,5,5,5,5,0.7616395090568465,5,0.9026813648360136,5,5,0.5537167620205511,5,5,5,0.128
ANCN7vr9FVk-1620,1.0361308598947956,0.47520661157024796,0.1,3.2,0.012,0.012,0.004,0.004,0.025,0.008,0.062,0.008,0.066,0.112,0.161,0.029,0.07,0.074,0.012,0.012,0.05,0.004,0.041,0.07,0,0.124,0,0.017,0,0.008,0,0,0.004,5,5,5,5,5,0.5561274605505769,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.9189694611330554,5,0.911096037297718,5,5,5,5,0.159
ANCN7vr9FVk-1710,0.9861938036564107,0.5,0.13333333333333333,3.033,0.004,0.012,0.028,0.008,0.056,0.004,0.073,0.016,0.036,0.105,0.141,0.024,0.101,0.052,0.032,0.04,0.052,0.012,0.028,0.02,0.004,0.109,0,0.016,0,0,0,0,0.012,5,5,5,5,5,0.5689715715805346,5,5,5,5,5,5,5,0.558385654922493,5,5,0.48004287066372325,5,5,5,5,5,5,5,5,5,0.5665126398926389,5,5,5,0.342
ANCN7vr9FVk-1800,0.9558372172721135,0.4743083003952569,0.13333333333333333,2.942,0.016,0.024,0.016,0.004,0.036,0.008,0.059,0.012,0.051,0.154,0.134,0.024,0.055,0.059,0.055,0.032,0.012,0.012,0.032,0.02,0,0.166,0,0,0,0,0,0,0.016,0.2187524972871738,5,5,5,5,0.2390323352556405,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.793990636672109,5,5,5,5,0.26640802514209605,5,0.262
ANCN7vr9FVk-1890,0.8854451577557272,0.45136186770428016,0.3,2.95,0,0.012,0.016,0,0.027,0.004,0.047,0.004,0.039,0.086,0.128,0.047,0.082,0.086,0.023,0.031,0.07,0.004,0.031,0.019,0.004,0.171,0,0.023,0,0.008,0,0,0.016,0.1673017878442228,0.282194275646508,0.2667634763546322,5,5,0.5171012442683871,5,0.5541625875906693,0.5533880712269605,5,5,5,5,5,5,0.5608826461938751,5,5,5,5,5,0.5591086840586075,5,5,5,5,0.8992362399186182,5,5,5,0.201
ANCN7vr9FVk-1980,1.0047402676004853,0.5185185185185185,0.16666666666666666,3.308,0.008,0.008,0.021,0.021,0.021,0.008,0.107,0,0.033,0.111,0.181,0.033,0.033,0.082,0.021,0.021,0.053,0.008,0.025,0.008,0.004,0.14,0,0.021,0,0.004,0,0,0.012,0.6285659085732792,5,5,5,5,0.2826337386674325,5,5,0.3153724645280952,5,5,5,5,5,5,5,5,5,5,5,0.8460306323206823,5,5,5,5,5,5,5,5,0.8460306323206823,0.201
ANCN7vr9FVk-2070,0.9407378327114714,0.5296803652968036,0.1,2.958,0,0.014,0.018,0.023,0.055,0.023,0.119,0.009,0.068,0.1,0.128,0.027,0.05,0.059,0.032,0.023,0.032,0.009,0.023,0.05,0,0.11,0,0.005,0,0.005,0,0,0.018,5,5,5,5,5,0.3080602429023106,5,5,0.7982515124901169,5,5,5,5,5,5,5,5,0.40017654438605893,5,5,5,5,5,5,5,5,5,5,5,5,0.164
ANCN7vr9FVk-2160,1.0156537902898093,0.5317460317460317,0.16666666666666666,3.092,0,0.02,0.008,0.008,0.028,0,0.079,0.004,0.044,0.159,0.163,0.024,0.048,0.06,0.032,0.028,0.036,0.008,0.024,0.044,0.004,0.143,0,0.02,0,0.004,0.004,0.004,0.008,5,5,5,5,5,5,5,5,5,5,5,5,5,0.5866251126928322,5,5,0.5656101106292674,5,5,5,5,5,5,5,5,0.5427347980648993,0.8683659225802164,5,5,0.5562846448569525,0.146
ANCN7vr9FVk-2250,0.9970665788692885,0.4945054945054945,0.1,3.533,0.004,0.007,0.011,0.011,0.029,0.015,0.088,0,0.062,0.132,0.121,0.007,0.037,0.07,0.077,0.018,0.011,0.015,0.051,0.059,0.011,0.132,0,0.007,0,0.015,0,0,0.011,5,5,5,5,5,0.3646948417559429,5,5,5,5,5,5,5,5,5,5,5,0.1890583666858201,5,5,5,5,5,5,5,0.9026150766421229,5,5,5,5,0.336
ANCN7vr9FVk-2340,1.1779750714064379,0.5700934579439252,0.16666666666666666,3.017,0.005,0.014,0.009,0.014,0.009,0.019,0.131,0.009,0.07,0.15,0.206,0.028,0.019,0.033,0.023,0.014,0.033,0,0.028,0.037,0.005,0.098,0,0.023,0,0.009,0,0,0.014,5,5,5,5,5,0.30518355709653616,5,5,5,0.2298350107752848,5,5,0.30485953251912296,5,5,5,5,0.5060515025578571,5,5,5,5,5,5,5,0.8798534408123556,5,5,5,5,0.163
